"","pub_date","main","V2"
"7553","1989-10-30","One Europe, but Many Airlines",0
"7554","1989-10-30","Macy Has Loss Of $43.1 Million",-0.333333333333333
"7555","1989-10-30","Investigators Look for Clues In Fatal Collapse of Bridge",-0.333333333333333
"7556","1989-10-30","Bridge",0
"7557","1989-10-30","BUSINESS DIGEST",0
"7558","1989-10-30","Capital Ties Murder Record",-0.25
"7559","1989-10-30","Question Box",-1
"7560","1989-10-30","Kite Wins Playoff And Record Purse",0
"7561","1989-10-30","33 Are Headed For Re-Election To City Council",0.25
"7562","1989-10-30","Jets Stumble Again But It's Predictable",0
"7563","1989-10-30","Washington at Work; Making a President's Planes, Trains (and Diplomatic Matters) Run on Time",0
"7564","1989-10-30","In Oakland After the Series, Joy With an Edge of Sadness",-0.2
"7565","1989-10-30","Quotation of the Day",0
"7566","1989-10-30","LEARNING TO SAY NO: SCHOOLS AND THE DRUG WAR - A SPECIAL REPORT: Judgment Replaces Fear in Drug Lessons",0
"7567","1989-10-30","Bowl Picture Starts to Clarify",0.25
"7568","1989-10-30","Would Unions' Backing Cost Dinkins as Mayor?",0
"7569","1989-10-30","2 Hard Years For the Contras",-0.333333333333333
"7570","1989-10-30","Kenneth Handelman Weds Lisa Loeb",0
"7571","1989-10-30","4 Rising Stars Behind Magazine Success Stories",0.166666666666667
"7572","1989-10-30","Bills Put Brake on Marino To Win",0
"7573","1989-10-30","Bolt Beranek & Newman Inc reports earnings for Qtr to Sept 30",-0.125
"7574","1989-10-30","Violent Crime and Theft On Rise For the Second Year, U.S. Reports",-0.428571428571429
"7575","1989-10-30","Corrections Corp of America reports earnings for Qtr to Sept 30",0.142857142857143
"7576","1989-10-31","DEALS",0
"7577","1989-10-31","Shun 'Backwater of Oppression,' Nixon Tells China",-0.333333333333333
"7578","1989-10-31","Wieden & Kennedy Gets TV Guide Account",0.2
"7579","1989-10-31","Tracking a New Drug From the Soil in Japan To Organ Transplants",0.142857142857143
"7580","1989-10-31","Ortega Seems to Retreat Further From War Threat",-0.6
"7581","1989-10-31","Beneficial Corp reports earnings for Qtr to Sept 30",0.166666666666667
"7582","1989-10-31","Quotation of the Day",0
"7583","1989-10-31","FINANCE BRIEFS",0
"7584","1989-10-31","Corrections",1
"7585","1989-10-31","Times Are Tough For U.S. Runners",0
"7586","1989-10-31","Court Review Set in LTV Pension Case",0.166666666666667
"7587","1989-10-31","By Design; Larger-Than-Life Jewelry",0
"7588","1989-10-31","Dow Posts Narrow Rise in Slow Trading",0
"7589","1989-10-31","Sales Dip Deflates Hyundai Bubble",0
"7590","1989-10-31","Traffic Alert",0.5
"7591","1989-10-31","Toy Cars Are Getting A Big Push",-0.4
"7592","1989-10-31","Chess",0
"7593","1989-10-31","Dodge City Journal; Soviets Find Friendship In a Historic Cow Town",0.111111111111111
"7594","1989-10-31","2 More Concert Guards Held",0
"7595","1989-10-31","Cross & Trecker Corp reports earnings for Qtr to Sept 30",-0.142857142857143
"7596","1989-10-31","Uncertainty on Poll Results Clouds Strategy in Race for Mayor",-0.142857142857143
"7597","1989-10-31","Enron Corp reports earnings for Qtr to Sept 30",0
"7598","1989-10-31","Gerald Sussman, 56, Humorist and Author",0.25
"7599","1989-10-31","NEW EVIDENCE SEEN IN PAN AM ATTACK",-0.2
"7600","1989-10-31","Gilbert in Masters",0.5
"7601","1989-11-01","Famous Restaurants reports earnings for Qtr to Oct 8",0.166666666666667
"7602","1989-11-01","KEY RATES",0
"7603","1989-11-01","Rates Up a Bit At Citicorp Sale",-0.25
"7604","1989-11-01","Pleats? Cuddly Cardigans? Brooks Brothers Unbuttons",0.166666666666667
"7605","1989-11-01","Findings Suggest Jet's Flaw Was Visible Before Crash",-0.166666666666667
"7606","1989-11-01","Read Their Lips! Soviet Legislators Vote No to Proposal for New Sin Taxes",-0.222222222222222
"7607","1989-11-01","Avon Discovers High Prices May Lower Holiday Sales",-0.125
"7608","1989-11-01","6-Point Game for Gretzky",0
"7609","1989-11-01","Pregnancy as Punishment",-0.5
"7610","1989-11-01","In Seattle Mayoral Race, a Sense of the Possible",0
"7611","1989-11-01","FFP Partners reports earnings for Qtr to Sept 24",0.166666666666667
"7612","1989-11-01","Foes and Backers Begin Ads on Charter Revision",0
"7613","1989-11-01","FPI Ltd reports earnings for Qtr to Sept 30",0
"7614","1989-11-01","FNB Rochester reports earnings for Qtr to Sept 30",0
"7615","1989-11-01","WINE TALK",0
"7616","1989-11-01","Vikings' Vaunted Defense Bows to Giants",0
"7617","1989-11-01","Battle Mountain Gold reports earnings for Qtr to Sept 30",0
"7618","1989-11-01","Wetterau Inc reports earnings for Qtr to Sept 30",0
"7619","1989-11-01","Escalade Inc reports earnings for Qtr to Oct 7",0
"7620","1989-11-01","The Pop Life",0
"7621","1989-11-01","Canadian Occidental Petroeum Ltd reports earnings for Qtr to Sept 30",0
"7622","1989-11-01","New Program Will Train Minority Teachers",0.333333333333333
"7623","1989-11-01","U.S. Petroleum Data",0
"7624","1989-11-01","Danville, Vt.",0
"7625","1989-11-01","A Mere Pittance Or Two",0
"7626","1989-11-02","A.T.&T. Fax Account Goes to Ogilvy & Mather",0.166666666666667
"7627","1989-11-02","Notebook; St. John's Hoping for Playoff Spot",0
"7628","1989-11-02","Citadel Holding reports earnings for Qtr to Sept 30",0
"7629","1989-11-02","Soft Tech: The Feel of Things to Come",0.4
"7630","1989-11-02","The 2 Ships of Statecraft Will Meet Off Malta",0.4
"7631","1989-11-02","Construction Spending Unchanged in September",0.25
"7632","1989-11-02","Dinkins and Giuliani Agree to Debate",-0.25
"7633","1989-11-02","Reliance Move On UAL Stake",0
"7634","1989-11-02","Florida East Coast Industries reports earnings for Qtr to Sept 30",0.125
"7635","1989-11-02","Vincent Appoints Greenberg as Deputy Commissioner",0.2
"7636","1989-11-02","BNH Bancshares reports earnings for Qtr to Sept 30",0
"7637","1989-11-02","Georgia Gulf Given NL Offer",0.25
"7638","1989-11-02","Dollar and Deficits Walk the High Wire Together; Piper Must Be Paid",0
"7639","1989-11-02","Handling Gorbachev: A Debate Among Skeptics",-0.4
"7640","1989-11-02","USF&G reports earnings for Qtr to Sept 30",0
"7641","1989-11-02","Money Fund Yields Down",0
"7642","1989-11-02","Valhi Inc reports earnings for Qtr to Sept 30",0
"7643","1989-11-02","Anger With Ortega Unites Policy Makers in U.S.",-0.2
"7644","1989-11-02","Rockwell International reports earnings for Qtr to Sept 30",0
"7645","1989-11-02","For One Collector, Decorating Comes as Naturally as the",0.6
"7646","1989-11-02","Dominion Textile reports earnings for Qtr to Sept 30",0
"7647","1989-11-02","Quake Estimated at 7.1 Hits Off Japan's Coast",0
"7648","1989-11-02","Exabyte Corp reports earnings for Qtr to Sept 30",0
"7649","1989-11-02","Court Backs the N.F.L. in Antitrust Challenge",0
"7650","1989-11-02","Currents; Subtlety That Sells",0
"7651","1989-11-03","Special H.U.D. Prosecutor Is Requested by Democrats",0.2
"7652","1989-11-03","Patrick Petroleum reports earnings for Qtr to Sept 30",0
"7653","1989-11-03","Robert Half International reports earnings for Qtr to Sept 30",0
"7654","1989-11-03","To Woo Soviet Jews to Israel, A $2 Billion Drive Is Mounted",0
"7655","1989-11-03","Pact in Nicaragua: U.S. Resists Too",0
"7656","1989-11-03","Review/Film; Boardrooms and Bedrooms: Preoccupations of 'Dealers'",0
"7657","1989-11-03","Cardinals Are a Threat To Giants",-0.333333333333333
"7658","1989-11-03","For County Executive, County D.A.",-0.333333333333333
"7659","1989-11-03","New Remics Issue From Fannie Mae",0
"7660","1989-11-03","2% Cut in Agencies' Budgets Is Ordered by Cuomo Administration",-0.166666666666667
"7661","1989-11-03","For Gatherers of U.S. Data, A Close Call Last Month",0.166666666666667
"7662","1989-11-03","Productivity Rose 2.1% In 3d Quarter",0.333333333333333
"7663","1989-11-03","QSR Inc reports earnings for Qtr to Sept 17",0
"7664","1989-11-03","Reynolds & Reynolds Co reports earnings for Qtr to Sept 30",0
"7665","1989-11-03","THE MEDIA BUSINESS: Advertising; Entertainment Weekly Begins Trade Campaign",0.125
"7666","1989-11-03","Bengals Hope Offense Is Rolling Once Again",0
"7667","1989-11-03","Nets Set for Real Games After Grueling Workouts",0.333333333333333
"7668","1989-11-03","Reviews/Film; The Obsession of an Actor Playing a Hungarian Poet",0.166666666666667
"7669","1989-11-03","Athens Journal; Woman in Mourning Proudly Picks Up a Banner",-0.142857142857143
"7670","1989-11-03","Gulf States Utilities Co reports earnings for 12mo Sept 30",0.333333333333333
"7671","1989-11-03","Hondurans Reject Nicaragua Call for Talks on Rebels",-0.166666666666667
"7672","1989-11-03","K-H Corp reports earnings for Qtr to Sept 30",0
"7673","1989-11-03","Rodman & Renshaw reports earnings for Qtr to Sept 30",0
"7674","1989-11-03","Alexander & Alexander Servces Inc reports earnings for Qtr to Sept 30",0
"7675","1989-11-03","First National Bank Corp reports earnings for Qtr to Sept 30",0
"7676","1989-11-04","New American Library Ousting Chief Executive",-0.333333333333333
"7677","1989-11-04","Allen Group reports earnings for Qtr to Sept 30",0
"7678","1989-11-04","Candidates Also Competing To Control Images on TV",0.2
"7679","1989-11-04","CSC Industries Inc. reports earnings for Qtr to Sept 30",0.142857142857143
"7680","1989-11-04","LSI Lighting Systems reports earnings for Qtr to Sept 30",0.142857142857143
"7681","1989-11-04","Bridge",0
"7682","1989-11-04","Transactions",0
"7683","1989-11-04","U.S. Panel Finds No Evidence of Cold Fusion",-0.2
"7684","1989-11-04","CUNY Science Study Points Way for Planning",-0.333333333333333
"7685","1989-11-04","IFR Systems Inc. reports earnings for Qtr to Sept 30",0
"7686","1989-11-04","RB&W Corp. reports earnings for Qtr to Sept 30",0
"7687","1989-11-04","Radiation Systems reports earnings for Qtr to Sept 30",0.166666666666667
"7688","1989-11-04","Corrections",1
"7689","1989-11-04","Topics of the Times; The Finish Line",0
"7690","1989-11-04","RESULTS PLUS",0
"7691","1989-11-04","New York Marine & General Ins reports earnings for Qtr to Sept 30",0
"7692","1989-11-04","Fairfield Communities Inc. reports earnings for Qtr to Sept 30",0.142857142857143
"7693","1989-11-04","Prisoner Seized After an Escape From a Hospital",-0.25
"7694","1989-11-04","Lithuania Moves to Allow Votes on Its Future",0.2
"7695","1989-11-04","First Capital Holdings reports earnings for Qtr to Sept 30",0
"7696","1989-11-04","2 Workers at Security Agency Face Drug Counts After Raid",0
"7697","1989-11-04","Hopson Sparks Nets As Fitch Wins Debut",0
"7698","1989-11-04","Prohibition Was a Triumph for Minority Rule; Witness to the Era",0
"7699","1989-11-04","Forest Laboratories Inc. reports earnings for Qtr to Sept 30",0
"7700","1989-11-04","OPEC Output Called High",0.25
"7701","1989-11-05","Jennifer Schultz Plans to Marry Bruce Demaree",0.166666666666667
"7702","1989-11-05","THE BUSINESS OF BEEING FUNNY",0.333333333333333
"7703","1989-11-05","Campus Life: Rhode Island; As Budget Is Cut, Library Cancels Its Newspapers",-0.222222222222222
"7704","1989-11-05","Pastimes; Chess",0
"7705","1989-11-05","No More",NA
"7706","1989-11-05","F.B.I. Will Purge Files of Names of Protesters",0
"7707","1989-11-05","Q and A",NA
"7708","1989-11-05","Review/Dance; A Debut at the Joffrey In Billy the Kid's Role",0.166666666666667
"7709","1989-11-05","Giuliani and Dinkins Income Reports Put Them in New York City's Top 2%",0
"7710","1989-11-05","That Dammed Hercules By Bruce Weber",0
"7711","1989-11-05","Question Of the Week; Are There Too Many Injuries in The N.F.L.?",-0.4
"7712","1989-11-05","Candidates Push to Woo Hispanic Vote",0.2
"7713","1989-11-05","Good Riddance",0.5
"7714","1989-11-05","WHITE HOUSE SPEECHWRITER",0
"7715","1989-11-05","Computer Trading Put on a Leash",0
"7716","1989-11-05","Mark T. Walsh Weds Meg Long, Financial Analyst",0
"7717","1989-11-05","Columbia Finds A Way to Lose",-0.25
"7718","1989-11-05","Couple's Sex Conviction Stirs Town",0
"7719","1989-11-05","17-th Century Japan and Brady Photos",0
"7720","1989-11-05","Lifestyle; Laughter as Remedy to Ignorance on AIDS",0.4
"7721","1989-11-05","A Hard Look At Software",-0.333333333333333
"7722","1989-11-05","Southwest Landscapes And Guyana Abstracts",0
"7723","1989-11-05","Eileen Hawthorn Engaged to Wed T. J. Rooney Jr.",0.2
"7724","1989-11-05","LECH'S AMERICAN ANGEL",0.333333333333333
"7725","1989-11-05","FLASHCARD",0
"7726","1989-11-06","Why We Must Say No To Landmarks Scheme",-0.25
"7727","1989-11-06","Contractors' Role at Energy Dept. Called Pervasive",0.166666666666667
"7728","1989-11-06","People",0
"7729","1989-11-06","Empi Inc reports earnings for Qtr to Sept 30",0
"7730","1989-11-06","Beth Heinsohn, Editor, Marries",0.25
"7731","1989-11-06","Rayna Nitzberg Wed in Princeton",0
"7732","1989-11-06","Ms. Reported As Canceling Two Issues",-0.25
"7733","1989-11-06","Review/Television; College Student Raped by an Acquaintance",0.2
"7734","1989-11-06","Women's Group Backs Charter on Pay Equity",0.5
"7735","1989-11-06","U.S. Abruptly Closes a Route for Soviet Jews",-0.2
"7736","1989-11-06","POP Radio Sued on Merger",0
"7737","1989-11-06","Scientific Measurement reports earnings for Year to July 31",0.166666666666667
"7738","1989-11-06","Business and the Law; A Bitter Schism In Accounting",0.2
"7739","1989-11-06","Airlease Ltd reports earnings for Qtr to Sept 30",0
"7740","1989-11-06","Wall Street's Treacherous Side",-0.25
"7741","1989-11-06","No Sweat",0
"7742","1989-11-06","Transit Agency Creates Art Havens in Subways",0.5
"7743","1989-11-06","British Rail Shelves Plan",0
"7744","1989-11-06","Cerner Corp reports earnings for Qtr to Sept 30",0
"7745","1989-11-06","Parking Rules",0
"7746","1989-11-06","Mudslinging: Chiefs Trade Views",0
"7747","1989-11-06","U.S. Team Is Down To Its Final Chance",0
"7748","1989-11-06","Reading by Stoveside",0
"7749","1989-11-06","Greek Conservatives Lead in Votes But Fail to Win Majority of Seats",0.25
"7750","1989-11-06","Flexwatt Corp reports earnings for Qtr to Sept 30",0
"7751","1989-11-07","Worldwide Computer Services reports earnings for Qtr to Sept 30",-0.142857142857143
"7752","1989-11-07","Collagen Corp reports earnings for Qtr to Sept 30",0
"7753","1989-11-07","30 Gramercy Apartments Ransacked",0
"7754","1989-11-07","Venezuela to Buy Rest of Citgo",0.5
"7755","1989-11-07","ECC International reports earnings for Qtr to Sept 30",0
"7756","1989-11-07","Kumerow Is Arrested",0
"7757","1989-11-07","Reconstructed Times Sq. Subway Awaits Development Project; Let's Get On With It",-0.25
"7758","1989-11-07","Heist (C.H.) Corp reports earnings for Qtr to Sept 24",0
"7759","1989-11-07","National Bancshares Corp of Texas reports earnings for Qtr to Sept 30",0
"7760","1989-11-07","Balchem Corp reports earnings for Qtr to Sept 30",0
"7761","1989-11-07","NEWS SUMMARY",0
"7762","1989-11-07","Pride Petroleum Services reports earnings for Qtr to Sept 30",0
"7763","1989-11-07","LTV Corp reports earnings for Qtr to Sept 30",0
"7764","1989-11-07","Publicker Industries reports earnings for Qtr to Sept 30",0.166666666666667
"7765","1989-11-07","Reviews/Music; Edita Gruberova in Recital",0
"7766","1989-11-07","Altron Inc reports earnings for Qtr to Sept 1",0
"7767","1989-11-07","Debt Ceiling Delays Sale By Treasury",-0.2
"7768","1989-11-07","Inversion Technology reports earnings for Qtr to Sept 30",0
"7769","1989-11-07","Management Sciences Amer reports earnings for Qtr to Sept 30",0.142857142857143
"7770","1989-11-07","Battery Park City Rousing From a 2-Year Fiscal Sleep",0.142857142857143
"7771","1989-11-07","Jefferson-Pilot Corp reports earnings for Qtr to Sept 30",0
"7772","1989-11-07","Ares-Serono Group reports earnings for Qtr to Sept 30",0
"7773","1989-11-07","Southern Indiana G&E reports earnings for Qtr to Sept 30",0
"7774","1989-11-07","'Junk Bonds' Gain Slightly; 10-Point Rise for Southland",-0.285714285714286
"7775","1989-11-07","Rivals Make Last-Day Push In New Jersey",-0.333333333333333
"7776","1989-11-08","Bonds Are Priced By Pennsylvania",0
"7777","1989-11-08","The U.N. Today",0
"7778","1989-11-08","Hughes Official To Step Down",0
"7779","1989-11-08","F.B.I. CHIEF DEFENDS ACTS ON LIBRARIANS",0
"7780","1989-11-08","THE 1989 ELECTION: Westchester; Housing Foe Elected Mayor In Yonkers",-0.142857142857143
"7781","1989-11-08","India Leftists Hope to Gain A Bigger Role",0.333333333333333
"7782","1989-11-08","Stealth in the Stacks",0
"7783","1989-11-08","Education: About Education",1
"7784","1989-11-08","Gerald M. Jennings, 70, Wheelchair Maker",0
"7785","1989-11-08","Excerpts From Speech By Dinkins: A New Link",0
"7786","1989-11-08","David A. Neuman, Executive, 61",-0.333333333333333
"7787","1989-11-08","Precious Metals Prices Rise Mainly on Foreign Demand",0.142857142857143
"7788","1989-11-08","Education; Classes the Year Round Pass the Test for Many",0.285714285714286
"7789","1989-11-08","A New Leaf for Tates Locke; Indiana State Hopes He'll Revivify the Basketball Program",0.0909090909090909
"7790","1989-11-08","Overhaul of New York City Charter Is Approved, Polls Show",0
"7791","1989-11-08","Corrections",1
"7792","1989-11-08","60-MINUTE GOURMET",0
"7793","1989-11-08","Conferees Struggling for Accord on Medicare",0
"7794","1989-11-08","Emmerling Is Picked",-0.5
"7795","1989-11-08","WILDER SEEMS VIRGINIA WINNER, FLORIO IN; VOTERS, 5-4, APPROVE NEW YORK CHARTER; First Black Governor, If Recount Upholds Vote",0.125
